0.092023;0.079191;1;0.000000
0.069292;0.076258;2;0.000000
0.058293;0.076625;4;0.000000
0.052061;0.076625;8;0.000000
0.049861;0.081391;16;0.000000
0.048028;0.077724;6;0.000000
0.171580;0.000000;38;0.000000
